,player_id,name,current_club_id,date_of_birth,position,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,last_season,year_of_birth,age,year,total_goals,total_yellow_cards,total_red_cards,total_minutes_played,total_assists,total_games_played,performance_career,total_goals_cur_club,total_yellow_cards_cur_club,total_red_cards_cur_club,total_minutes_played_cur_club,total_assists_cur_club,total_goals_2022,total_yellow_cards_2022,total_red_cards_2022,total_minutes_played_2022,total_assists_2022,games_played_2022,performance_2022,total_goals_2020,total_yellow_cards_2020,total_red_cards_2020,total_minutes_played_2020,total_assists_2020,games_played_2020,performance_2020,improved_performance,raw_performance_score,normalised_performance_score
1432,687626,Moisés Caicedo,1237,2001-11-02,Midfield,38000000.0,38000000.0,2025-06-30,2022,2001,21,3,3,12,0,3495,3,45,361.16666666666663,2,8,0,2166,1,3,10,0,2922,2,38,303.13947368421054,1,2,0,756,1,12,83.2,1,718.5639724310777,10.423897422753699
1433,534033,Alexis Mac Allister,1237,1998-12-24,Midfield,42000000.0,42000000.0,2025-06-30,2022,1998,24,4,13,11,0,5582,4,88,574.6431818181818,8,7,0,2983,1,10,9,0,4586,4,67,473.29477611940297,2,2,0,1603,3,32,169.259375,1,1166.6064634215286,16.92345646871947
1434,504148,Tariq Lamptey,1237,2000-09-30,Defender,15000000.0,18000000.0,2025-06-30,2022,2000,22,5,2,11,0,4017,7,77,412.6668831168832,1,4,0,1515,1,1,5,0,2162,2,47,224.5,0,1,0,647,1,11,71.53181818181818,1,614.7288961038961,8.917606784696197
1435,67063,Danny Welbeck,1237,1990-11-26,Attack,8000000.0,18000000.0,2024-06-30,2022,1990,32,10,45,7,0,11925,25,211,1238.6516587677725,5,0,0,2344,6,11,0,0,3566,8,56,373.8678571428572,6,0,0,1222,2,21,132.4190476190476,1,1312.7029127172195,19.042814604828763
1436,349599,Pervis Estupiñán,1237,1998-01-21,Defender,20000000.0,20000000.0,2027-06-30,2022,1998,24,6,1,19,0,9050,17,138,922.3579710144927,0,3,0,857,1,0,9,0,4237,3,75,434.8993333333334,0,3,0,2128,1,39,221.50641025641028,1,1335.159395763657,19.368581112381193
1437,708241,Oleg Ocheretko,660,2003-05-25,Attack,500000.0,500000.0,2023-06-30,2022,2003,19,3,3,4,1,2234,3,37,234.48783783783782,0,1,0,235,1,2,3,1,1782,2,30,187.99,2,2,1,1547,1,23,164.37608695652176,1,563.6839532438618,8.177119829132392
1438,148153,Lewis Dunk,1237,1991-11-21,Defender,18000000.0,27000000.0,2025-06-30,2022,1991,31,7,14,35,3,18221,5,204,1842.9818627450982,1,3,1,2994,0,5,4,2,6317,0,71,646.3471830985916,4,1,1,3323,0,37,344.63108108108105,1,2235.755690327324,32.43314286891176
1439,111195,Joël Veltman,1237,1992-01-15,Defender,10000000.0,10000000.0,2023-06-30,2022,1992,30,10,10,62,0,24130,17,291,2437.092096219931,1,4,0,2980,1,2,10,0,5765,3,71,589.6197183098592,1,6,0,2785,2,34,288.8411764705882,1,2391.983468712009,34.699471823530835
1440,540941,Mikkel Damsgaard,1148,2000-07-03,Attack,15000000.0,20000000.0,2027-06-30,2022,2000,22,7,12,12,0,8167,21,128,844.13046875,0,2,0,415,1,0,5,0,2050,3,45,214.55555555555554,0,3,0,1574,2,30,165.99666666666667,1,910.054325284091,13.201765326196602
1441,413039,Bryan Mbeumo,1148,1999-08-07,Attack,28000000.0,28000000.0,2026-06-30,2022,1999,23,4,12,8,0,4779,10,64,497.4671875,7,6,0,2902,7,10,8,0,4225,8,54,440.3240740740741,3,2,0,1323,1,16,143.21875000000003,1,1052.5254113828503,15.26853188307992
1442,289059,Mykola Matvienko,660,1996-05-02,Defender,11000000.0,11000000.0,2025-06-30,2022,1996,26,9,6,11,0,14139,9,167,1437.5164670658685,0,1,0,1648,0,1,3,0,4658,3,55,479.3690909090909,1,2,0,3010,3,36,312.81111111111113,1,1750.7960579307587,25.398042785650883
1443,533916,Shandon Baptiste,1148,1998-04-08,Midfield,3000000.0,3000000.0,2024-06-30,2022,1998,24,3,1,3,0,1475,1,38,155.1315789473684,0,1,0,884,1,1,3,0,1469,1,37,154.52027027027026,1,2,0,585,0,12,64.42500000000001,1,373.8336948790896,5.423044068581387
1444,421637,Frank Onyeka,1148,1998-01-01,Midfield,9000000.0,10000000.0,2026-06-30,2022,1998,24,6,10,33,0,7997,7,123,816.8016260162601,0,2,0,748,1,0,8,0,2458,1,45,254.81222222222223,0,6,0,1710,0,27,179.13333333333333,1,969.8774796747967,14.069594007844133
1445,212847,Adam Webster,1237,1995-01-04,Defender,22000000.0,22000000.0,2026-06-30,2022,1995,27,5,6,14,0,8492,1,106,864.711320754717,2,3,0,2094,0,3,9,0,4177,0,53,428.78113207547176,1,6,0,2083,0,25,217.68200000000002,1,1293.3019510831587,18.76137322767201
1446,319859,Mathias Jensen,1148,1996-01-01,Midfield,14000000.0,14000000.0,2026-06-30,2022,1996,26,8,13,8,0,7248,12,111,746.1797297297298,1,3,0,2327,3,1,3,0,2983,4,50,309.966,0,0,0,656,1,12,72.51666666666668,1,910.7093776853778,13.211267888667752
1447,148367,Christian Nörgaard,1148,1994-03-10,Midfield,14000000.0,14000000.0,2025-06-30,2022,1994,28,9,14,33,0,13652,11,174,1390.3459770114944,3,3,0,2207,4,4,8,0,3705,5,44,383.9704545454545,1,5,0,1498,1,17,159.96176470588236,1,1431.2511493155257,20.762542708880915
1448,270171,Vitaly Janelt,1148,1998-05-10,Midfield,16000000.0,16000000.0,2026-06-30,2022,1998,24,3,7,4,0,3986,2,58,412.22241379310344,5,2,0,2634,2,6,4,0,3644,2,51,377.44509803921574,1,2,0,1010,0,13,109.91923076923077,1,882.2605847246061,12.798573527411438
1449,467243,Viktor Kornienko,660,1999-02-14,Defender,2500000.0,3000000.0,2026-12-31,2022,1999,23,4,1,3,0,2894,6,44,300.2772727272727,0,0,0,18,0,1,2,0,1087,2,20,115.885,1,2,0,1069,2,19,114.17631578947369,1,438.2294086748492,6.357204896045343
1450,591949,Aaron Hickey,1148,2002-06-10,Defender,18000000.0,18000000.0,2026-06-30,2022,2002,20,5,6,19,1,6468,2,83,658.3427710843374,0,4,0,684,0,5,11,1,3622,1,48,371.8458333333334,4,4,1,1565,0,22,164.71363636363637,1,1051.7787719058053,15.257700706428851
1451,388165,Yoane Wissa,1148,1996-09-03,Attack,15000000.0,15000000.0,2025-06-30,2022,1996,26,6,21,5,0,5156,8,96,538.6208333333333,8,1,0,1754,2,15,1,0,3387,6,70,356.48857142857145,7,0,0,1633,4,31,174.76774193548388,1,978.9264003603923,14.200862794802873
1452,339556,Rico Henry,1148,1997-07-08,Defender,22000000.0,22000000.0,2026-06-30,2022,1997,25,3,3,2,0,4901,2,59,504.15677966101697,1,0,0,3077,1,3,2,0,4455,1,53,458.9556603773585,2,2,0,1378,0,16,147.6125,1,1088.1843803965462,15.785821156493322
1453,423744,Billy Gilmour,1237,2001-06-11,Midfield,12000000.0,15000000.0,2026-06-30,2022,2001,21,5,0,3,0,3340,3,56,345.86428571428576,0,1,0,256,1,0,3,0,2808,3,42,291.9857142857143,0,2,0,1649,1,20,175.095,1,786.124761904762,11.403972637061068
1454,125314,Pontus Jansson,1148,1991-02-13,Defender,5000000.0,7000000.0,2023-06-30,2022,1991,31,5,4,12,0,5725,3,70,585.1785714285714,2,4,0,2315,0,3,7,0,3927,2,45,404.52666666666676,1,3,0,1612,2,18,171.45555555555558,1,1070.9154864311317,15.535308764825706
1455,442248,Ethan Pinnock,1148,1993-05-29,Defender,12000000.0,12000000.0,2025-06-30,2022,1993,29,3,1,1,0,4227,1,49,436.1265306122449,0,1,0,2249,0,1,1,0,3687,1,43,381.4744186046512,1,0,0,1438,1,17,154.10882352941178,1,944.435440880442,13.700517331593835
1456,576314,Jan Paul van Hecke,1237,2000-06-08,Defender,5000000.0,5000000.0,2023-06-30,2022,2000,22,4,1,8,0,2821,1,37,291.5743243243243,0,1,0,92,0,0,4,0,1500,0,21,158.24285714285713,0,2,0,1318,0,18,140.42222222222225,1,523.6645791895792,7.596576041704106
1457,474701,Crysencio Summerville,399,2001-10-30,Attack,4000000.0,4000000.0,2026-06-30,2022,2001,21,5,6,4,0,2676,4,47,280.59361702127666,4,1,0,597,0,4,1,0,716,0,19,78.4184210526316,0,0,0,119,0,5,14.780000000000001,1,272.82348770863337,3.9577325881941223
1458,417346,Jack Harrison,399,1996-11-20,Attack,25000000.0,28000000.0,2024-06-30,2022,1996,26,5,18,7,0,7481,16,98,774.5836734693877,9,3,0,2724,3,14,7,0,5480,8,73,568.6568493150685,5,4,0,2756,5,37,289.2986486486487,1,1529.671913202099,22.190290253127724
1459,532178,Sam Greenwood,399,2002-01-26,Attack,4000000.0,4000000.0,2026-06-30,2022,2002,20,3,1,3,0,977,5,27,105.41851851851852,1,1,0,651,4,1,1,0,663,4,17,73.15,0,0,0,12,0,1,2.5000000000000004,1,165.00925925925927,2.3937181076637826
1460,121257,Adam Forshaw,399,1991-10-08,Midfield,1800000.0,5000000.0,2023-06-30,2022,1991,31,4,0,9,0,4507,2,63,463.30396825396826,0,3,0,1066,1,0,5,0,1807,1,29,189.33103448275864,0,2,0,741,0,10,82.21000000000001,1,597.9230519801544,8.673811657233868
1461,336869,Marc Roca,399,1996-11-26,Midfield,12000000.0,30000000.0,2026-06-30,2022,1996,26,8,4,26,0,10722,7,156,1093.123076923077,1,4,0,1204,1,1,5,0,1913,1,36,199.8638888888889,0,1,0,481,0,11,53.42272727272728,1,899.9339452214452,13.054953340486563
1462,332705,Tyler Adams,399,1999-02-14,Midfield,17000000.0,20000000.0,2027-06-30,2022,1999,23,5,2,19,0,8327,4,125,850.3116000000001,0,4,0,1257,0,1,15,0,4832,2,72,495.5111111111111,1,8,0,2761,1,41,286.13414634146346,1,1454.6653086603042,21.10220181316949
1463,158764,Stuart Dallas,399,1991-04-19,Defender,2000000.0,4000000.0,2024-06-30,2022,1991,31,3,9,12,0,6378,3,73,651.5869863013698,1,3,0,1359,0,6,9,0,4947,2,57,507.3289473684211,5,6,0,3588,2,40,370.72,1,1457.5553013000908,21.14412568910183
1464,74810,Ben Mee,1148,1989-09-21,Defender,1800000.0,10000000.0,2024-06-30,2022,1989,33,10,12,45,0,22327,6,250,2256.5808,2,1,0,1390,1,6,7,0,5324,1,60,545.9233333333333,3,6,0,3084,0,34,319.5205882352941,1,2266.8475033868094,32.88417838203804
1465,131505,Rodrigo,399,1991-03-06,Attack,9000000.0,50000000.0,2024-06-30,2022,1991,31,10,78,36,4,19319,41,288,1998.8579861111111,13,6,0,2433,2,19,13,0,3912,4,60,409.77000000000004,6,7,0,1479,2,25,158.266,1,1772.5112833781363,25.713056189133404
1466,374139,Junior Firpo,399,1996-08-22,Defender,12000000.0,25000000.0,2025-06-30,2022,1996,26,6,8,33,0,7857,13,115,797.4821739130435,0,6,0,1172,2,1,13,0,2517,2,38,259.12368421052633,1,7,0,1345,0,22,141.11363636363637,1,928.6556342513322,13.47160648723821
1467,391005,Mads Roerslev,1148,1999-06-24,Defender,2200000.0,2500000.0,2026-06-30,2022,1999,23,7,2,3,0,3234,5,53,334.6518867924529,1,2,0,1670,1,1,2,0,2090,1,34,218.19705882352943,0,0,0,420,0,8,48.05,1,542.8237055445641,7.874509218841087
1468,328784,Robin Koch,399,1996-07-17,Defender,18000000.0,18000000.0,2024-06-30,2022,1996,26,7,5,19,0,11831,3,150,1201.7873333333334,0,5,0,2924,0,0,7,0,3326,0,44,342.8090909090909,0,2,0,402,0,8,45.525,1,1160.7669184149186,16.838744709600075
1469,410708,Pascal Struijk,399,1999-08-11,Defender,20000000.0,20000000.0,2027-06-30,2022,1999,23,4,4,14,1,5987,1,79,610.6784810126583,3,6,0,2602,1,4,11,1,5079,1,66,519.4454545454546,1,5,1,2477,0,33,257.00606060606066,1,1341.6004394523109,19.462018553279947
1470,328658,Kristoffer Ajer,1148,1998-04-17,Defender,16000000.0,18000000.0,2026-06-30,2022,1998,24,8,8,23,1,17317,6,206,1755.6563106796116,1,4,0,2077,2,1,5,0,3981,2,47,410.27021276595747,0,1,0,1904,0,22,201.00454545454545,1,1694.404686609954,24.57999749987382
1471,395632,Marios Vrousai,683,1998-07-02,Attack,1000000.0,1500000.0,2024-06-30,2022,1998,24,7,12,4,0,5457,17,117,569.7141025641026,0,2,0,1132,1,3,3,0,2035,5,53,214.63962264150945,3,1,0,903,4,27,98.19444444444446,1,705.1567630220932,10.229404822280278
1472,170895,Garry Rodrigues,683,1990-11-27,Attack,2500000.0,9000000.0,2024-06-30,2022,1990,32,10,38,28,1,13509,35,220,1397.6904545454547,6,1,0,894,2,6,1,0,1145,2,31,123.54354838709676,0,0,0,251,0,8,29.0375,1,913.3542998533725,13.249636633035863
1473,466809,Konrad de la Fuente,683,2001-07-16,Attack,4500000.0,6000000.0,2023-06-30,2022,2001,21,3,0,2,0,1175,2,28,124.89642857142857,0,1,0,197,0,0,2,0,1158,2,26,123.25384615384617,0,1,0,946,2,20,101.78000000000002,1,349.18041208791215,5.06540953524967
1474,52059,Zanka,1148,1990-04-23,Defender,1500000.0,5000000.0,2023-06-30,2022,1990,32,10,16,47,3,22156,5,260,2238.7715384615385,0,0,0,907,0,2,4,0,2054,0,28,214.6357142857143,2,4,0,1147,0,15,122.94666666666666,1,1564.4422573260074,22.694688628786935
1475,67420,Luke Ayling,399,1991-08-25,Defender,2000000.0,5000000.0,2024-06-30,2022,1991,31,4,2,12,1,6737,4,83,687.3168674698795,1,5,1,1865,2,2,10,1,4654,3,59,476.7881355932204,1,5,0,2789,1,31,289.8967741935484,1,1348.8019274473509,19.56648743153099
1476,157539,Konstantinos Fortounis,683,1992-10-16,Attack,2000000.0,10000000.0,2024-06-30,2022,1992,30,10,78,25,0,16531,75,261,1726.433716475096,2,0,0,238,1,7,1,0,1409,7,29,152.4586206896552,5,1,0,1171,6,22,127.57272727272729,1,1219.6441832114247,17.692851779141407
1477,263804,Pep Biel,683,1996-09-05,Attack,6000000.0,6000000.0,2027-06-30,2022,1996,26,5,31,9,0,8326,22,119,865.8466386554622,5,1,0,1380,2,22,4,0,4703,16,63,494.46507936507936,10,3,0,2115,9,32,226.40937499999998,1,1401.1264672215038,20.325536947266183
1478,204294,Saman Ghoddos,1148,1993-09-06,Attack,2200000.0,5000000.0,2023-06-30,2022,1993,29,6,6,7,0,2987,6,63,312.69126984126984,0,0,0,524,0,1,2,0,831,2,29,89.56551724137933,1,2,0,307,2,10,35.470000000000006,1,326.26735905856594,4.733019764006401
1479,60573,Yann M'Vila,683,1990-06-29,Midfield,3000000.0,21000000.0,2023-06-30,2022,1990,32,10,12,27,1,23504,17,290,2389.3548275862067,1,7,0,3235,1,7,11,0,6532,5,84,670.0261904761904,6,4,0,3297,4,44,342.89318181818186,1,2542.7661313255708,36.88681083371785
1480,40687,Mathieu Valbuena,683,1984-09-28,Attack,500000.0,15000000.0,2023-06-30,2022,1984,38,10,43,29,0,17304,89,290,1799.0668965517243,4,3,0,962,5,6,4,0,2620,18,67,278.710447761194,2,1,0,1658,13,38,177.76315789473688,1,1495.4938567597585,21.694483939239344
1481,315604,Diadié Samassékou,683,1996-01-11,Midfield,12000000.0,20000000.0,2023-06-30,2022,1996,26,5,3,16,0,6615,6,103,677.7723300970873,0,1,0,155,0,2,12,0,3693,3,56,380.7446428571429,2,7,0,2608,3,36,271.6444444444445,1,1181.7437276248563,17.143046227419408
1482,461512,Oleg Reabciuk,683,1998-01-16,Defender,4000000.0,4000000.0,2025-06-30,2022,1998,24,5,3,27,0,10848,11,132,1100.7181818181818,0,8,0,3298,4,1,16,0,7196,7,84,733.3166666666667,1,8,0,3898,3,46,401.2239130434783,1,2051.6621706192363,29.762577631500196
1483,329517,Georgios Masouras,683,1994-01-01,Attack,7500000.0,10000000.0,2024-06-30,2022,1994,28,10,58,26,0,19281,22,313,1987.1600638977636,9,6,0,2534,4,18,9,0,5321,10,84,554.2845238095239,9,3,0,2787,6,45,293.4433333333333,1,2118.6287224250723,30.73403249642736
1484,324351,Panagiotis Retsos,683,1998-08-09,Defender,2500000.0,18000000.0,2023-06-30,2022,1998,24,8,1,26,0,6991,3,107,710.1836448598132,0,3,0,527,0,0,5,0,1056,0,25,111.07400000000001,0,2,0,347,0,8,39.3375,1,561.2069890965732,8.141187579281597
1485,34322,Sokratis Papastathopoulos,683,1988-06-09,Defender,1500000.0,28000000.0,2023-06-30,2022,1988,34,10,17,71,1,24358,4,293,2456.613310580205,1,8,0,1945,0,1,12,0,4649,2,59,475.9296610169492,0,4,0,2704,2,36,280.71111111111117,1,2223.059316750167,32.248962057060744
1486,364234,Pape Abou Cissé,683,1995-09-14,Defender,6000000.0,8000000.0,2024-06-30,2022,1995,27,7,16,32,0,12336,0,149,1249.5791946308727,0,4,0,1732,0,6,12,0,5491,0,66,561.319696969697,6,8,0,3759,0,46,386.97173913043486,1,1853.8705115300463,26.893299398072283
1487,520815,Ousseynou Ba,683,1995-11-11,Defender,4000000.0,5000000.0,2024-06-30,2022,1995,27,5,1,32,0,6767,0,88,685.2397727272727,0,8,0,1679,0,1,22,0,3981,0,55,405.38818181818186,1,14,0,2302,0,32,237.14375,1,1187.9385016835017,17.232911141083235
1488,341680,Athanasios Androutsos,683,1997-05-06,Defender,900000.0,1500000.0,2023-06-30,2022,1997,25,8,8,16,0,7171,7,129,732.6589147286822,1,1,0,677,1,3,6,0,2478,3,43,256.8127906976744,2,5,0,1801,2,32,187.97812500000003,1,939.6867684108528,13.631630389558898
1489,365394,In-beom Hwang,683,1996-09-20,Midfield,3500000.0,3500000.0,2025-06-30,2022,1996,26,4,6,7,0,3686,8,48,382.92916666666673,1,1,0,1406,3,2,2,0,1627,3,22,173.04545454545456,1,1,0,221,0,4,28.025,1,479.13468822843834,6.950600132203771
1490,75067,Liam Cooper,399,1991-08-30,Defender,5000000.0,7000000.0,2024-06-30,2022,1991,31,4,2,11,1,5199,1,61,531.6729508196721,1,2,0,1422,0,1,7,1,3957,1,47,406.91914893617025,0,5,1,2535,1,30,263.5,1,1139.7797149431237,16.534292406710044
1491,512385,Luis Sinisterra,399,1999-06-17,Attack,22000000.0,25000000.0,2027-06-30,2022,1999,23,6,32,13,0,7621,26,113,795.5942477876107,3,3,0,518,1,24,8,0,4837,18,67,508.91940298507467,16,4,0,3205,13,43,340.10348837209307,1,1501.410151526119,21.78030907399898
1492,554398,Vasilios Sourlis,683,2002-11-16,Midfield,500000.0,500000.0,2024-06-30,2022,2002,20,2,0,1,0,532,0,14,58.25,0,0,0,189,0,0,1,0,532,0,14,58.25,0,1,0,270,0,8,31.025000000000002,1,147.575,2.1408068330484333
1493,88103,James Rodríguez,683,1991-07-12,Attack,9000000.0,80000000.0,2023-06-30,2022,1991,31,10,63,24,0,15583,75,237,1625.0251054852324,3,0,0,771,2,6,3,0,1881,7,26,201.3346153846154,3,3,0,1110,5,15,121.9,1,1236.57576614212,17.938470945208554
1494,199527,Jacob Murphy,762,1995-02-24,Attack,10000000.0,10000000.0,2027-06-30,2022,1995,27,8,6,7,0,6110,9,133,632.593984962406,1,2,0,1336,2,3,5,0,3172,5,71,330.66760563380285,2,3,0,1836,3,34,193.60000000000002,1,1006.0465490800555,14.59428308748351
1495,123682,Callum Wilson,762,1992-02-27,Attack,18000000.0,30000000.0,2024-06-30,2022,1992,30,9,69,22,0,14582,23,195,1510.5279487179487,8,2,0,1097,2,18,6,0,3219,4,44,339.7159090909091,10,4,0,2122,2,28,225.87857142857146,1,1490.8664094239093,21.62735555789997
1496,610431,Wahid Faghir,2778,2003-07-29,Attack,2500000.0,4500000.0,2023-06-30,2022,2003,19,4,10,4,0,2752,2,46,289.0826086956522,1,0,0,82,0,6,3,0,1622,0,30,172.2566666666667,5,3,0,1540,0,25,164.01,1,567.0415675057209,8.22582729011514
1497,108354,Jordan Ayew,873,1991-09-11,Attack,6000000.0,10000000.0,2023-06-30,2022,1991,31,10,45,33,2,19711,24,273,2023.2701465201467,3,2,0,2053,3,4,7,0,4759,8,73,492.56917808219185,1,5,0,2706,5,40,282.665,1,2033.3151307059416,29.496425041884116
1498,340324,Eddie Nketiah,11,1999-05-30,Attack,18000000.0,20000000.0,2027-06-30,2022,1999,23,7,24,7,1,4948,3,113,517.9787610619469,10,3,0,1809,2,11,4,0,2053,2,51,218.02549019607844,1,1,0,244,0,11,27.968181818181822,1,614.1479715563164,8.909179563005909
1499,58864,Pierre-Emerick Aubameyang,631,1989-06-18,Attack,12000000.0,75000000.0,2024-06-30,2022,1989,33,10,230,25,1,28801,51,365,3004.890684931507,3,1,0,725,1,30,5,0,4928,6,74,517.1094594594595,14,4,0,2681,4,37,284.04594594594596,1,2562.306992752404,37.170281676788946
1500,77715,Curtis Main,465,1992-06-20,Attack,425000.0,425000.0,2023-05-31,2022,1992,30,6,21,14,1,8628,11,127,890.5437007874017,3,3,0,1444,3,3,5,0,2531,4,43,264.9360465116279,0,2,0,1087,1,19,116.47105263157896,1,959.2469727927216,13.915381832530462
1501,418560,Erling Haaland,281,2000-07-21,Attack,170000000.0,170000000.0,2027-06-30,2022,2000,22,5,126,12,0,9993,28,126,1064.0309523809524,27,3,0,1633,3,80,9,0,6440,20,78,688.6064102564102,43,4,0,3704,14,43,399.5139534883721,1,1964.5526814271,28.498917867408153
1502,203869,Alex Samuel,2759,1995-09-20,Attack,200000.0,200000.0,2023-05-31,2022,1995,27,3,0,0,0,307,0,9,35.01111111111111,0,0,0,67,0,0,0,0,249,0,6,29.650000000000006,0,0,0,182,0,4,23.15,1,85.18611111111112,1.2357581483821092
1503,203784,Dominic Samuel,2759,1994-04-01,Attack,325000.0,350000.0,2023-05-31,2022,1994,28,3,1,8,0,1315,0,36,138.65277777777777,0,5,0,759,0,1,7,0,1299,0,35,137.06142857142856,1,2,0,540,0,13,59.65384615384615,1,334.62594932844934,4.854274225564378
1504,124577,Jordan White,2759,1992-02-04,Attack,400000.0,400000.0,2024-05-31,2022,1992,30,4,12,7,0,5591,8,88,579.503409090909,5,3,0,2425,2,10,6,0,4463,7,63,464.134126984127,5,3,0,2038,5,30,216.19333333333333,1,1202.2128950216452,17.43998360454872
1505,51152,Aleksandar Mitrović,931,1994-09-16,Attack,28000000.0,28000000.0,2026-06-30,2022,1994,28,10,53,29,2,11847,20,164,1227.573780487805,10,4,0,1197,2,11,6,0,2008,4,30,214.49333333333334,1,2,0,811,2,16,88.46875,1,1024.174211672474,14.857253264986786
1506,279455,Harry Wilson,931,1997-03-22,Attack,17000000.0,25000000.0,2026-06-30,2022,1997,25,6,9,6,0,2852,4,56,299.29285714285714,0,0,0,276,1,0,0,0,366,1,9,41.81666666666666,0,0,0,90,0,1,18.1,1,230.59142857142857,3.3450903332414974
1507,319301,Daniel James,931,1997-11-10,Attack,16000000.0,28000000.0,2023-05-31,2022,1997,25,6,16,14,1,7515,13,122,777.1098360655739,1,0,0,341,0,8,8,1,4240,7,68,440.68529411764706,4,1,0,2281,4,34,240.3588235294118,1,1290.0616827386693,18.714368053267176
1508,525287,Carlos Vinícius,931,1995-03-25,Attack,5000000.0,20000000.0,2025-06-30,2022,1995,27,6,48,20,0,7162,22,150,754.8746666666667,0,1,0,333,0,14,11,0,2497,7,60,265.2616666666667,12,7,0,1759,5,37,188.85405405405405,1,964.2949984984984,13.988611362764795
1509,349066,Alexander Isak,762,1999-09-21,Attack,50000000.0,50000000.0,2028-06-30,2022,1999,23,8,63,17,0,10567,17,177,1102.6700564971752,2,0,0,244,0,27,8,0,5052,4,71,528.1154929577466,21,4,0,3297,3,46,348.3173913043479,1,1691.9995720330337,24.545107540730772
1510,186186,Bobby De Cordova-Reid,931,1993-02-02,Attack,7000000.0,10000000.0,2024-06-30,2022,1993,29,6,15,14,0,6028,6,89,623.7730337078651,4,6,0,1359,1,6,9,0,2927,3,37,306.4108108108108,2,3,0,1568,2,21,167.31666666666666,1,938.9228480126776,13.620548526043272
1511,203394,Andreas Pereira,931,1996-01-01,Attack,13000000.0,20000000.0,2026-06-30,2022,1996,26,9,13,40,1,10382,23,193,1070.429274611399,2,3,0,1426,4,2,9,0,1894,8,36,200.41111111111113,0,6,0,468,4,19,51.86315789473685,1,887.8675387901799,12.879911190133233
1512,91425,Yuriy Kolomoets,61825,1990-03-22,Attack,100000.0,800000.0,2023-06-30,2022,1990,32,7,22,21,0,7669,7,109,792.1357798165138,0,1,0,88,0,0,1,0,118,0,6,14.316666666666666,0,0,0,30,0,1,6.1,1,423.7522649082569,6.14719121961949
1513,226973,Harrison Reed,931,1995-01-27,Midfield,15000000.0,15000000.0,2024-06-30,2022,1995,27,10,2,10,0,5410,4,80,555.5625,2,5,0,1331,1,2,8,0,2943,2,37,305.55405405405406,0,3,0,1612,1,21,170.7761904761905,1,907.0737067424568,13.15852677941943
1514,257455,João Palhinha,931,1995-07-09,Midfield,28000000.0,28000000.0,2027-06-30,2022,1995,27,9,13,62,1,16251,2,219,1647.4205479452057,3,5,0,1418,0,7,18,1,6004,0,78,614.0974358974358,3,10,0,3578,0,46,369.1282608695652,1,2114.1513553549885,30.669081264730245
1515,206746,Kenny Tete,931,1995-10-09,Defender,7000000.0,10000000.0,2024-06-30,2022,1995,27,9,2,28,0,11980,13,164,1216.1048780487806,0,5,0,890,4,0,7,0,2334,4,32,242.54375,0,2,0,1444,0,21,152.8761904761905,1,1124.9109211672474,16.318597232631888
1516,396638,Manor Solomon,931,1999-07-24,Attack,18000000.0,20000000.0,2023-06-30,2022,1999,23,5,22,4,0,4943,5,100,516.893,0,0,0,24,0,10,2,0,2567,2,45,270.3044444444444,10,2,0,2543,2,44,267.8795454545454,1,931.8914077733858,13.518546457193889
1517,145466,Tim Ream,931,1987-10-05,Defender,1000000.0,4000000.0,2024-06-30,2022,1987,35,6,1,3,0,5137,0,60,527.5616666666666,1,1,0,1528,0,1,1,0,1918,0,21,202.83333333333334,0,0,0,390,0,4,49.15,1,617.2665476190475,8.954419400000495
1518,104124,Michail Antonio,379,1990-03-28,Attack,9000000.0,18000000.0,2024-06-30,2022,1990,32,9,65,37,0,18286,37,248,1887.6733870967744,9,7,0,3005,6,24,14,0,6312,17,85,657.8758823529412,15,7,0,3307,11,40,349.8675,1,2280.658642077799,33.08453061027351
1519,349701,Antonee Robinson,931,1997-08-08,Defender,10000000.0,10000000.0,2024-06-30,2022,1997,25,4,0,10,1,4034,0,51,413.6098039215687,0,4,0,1289,0,0,5,1,2400,0,32,249.14999999999998,0,1,1,1111,0,17,118.78529411764707,1,699.3951960784314,10.14582425726549
